"","new_id","old_id","old_classes","aggregated_new_classes","change","new_classes"
"2134","2017_SKT_0002","2017_SKT_0002","FWR","FWR",0,"FWR1"
"2135","2017_SKT_0006","2017_SKT_0006","MIG","MIG",0,"FWM1"
"2136","2017_SKT_0010","2017_SKT_0010","MIG","MIG",0,"FWM1"
"2137","2017_SKT_0014","2017_SKT_0014","MIG","MIG",0,"FWM1"
"2138","2017_SKT_0023","2017_SKT_0023","MIG","MIG",0,"FWM1"
"2139","2017_SKT_0003","2017_SKT_0003","MIG","MIG",0,"FWM1"
"2140","2017_SKT_0007","2017_SKT_0007","MIG","MIG",0,"FWM1"
"2141","2017_SKT_0011","2017_SKT_0011","MIG","MIG",0,"FWM2"
"2142","2017_SKT_0015","2017_SKT_0015","MIG","MIG",0,"FWM1"
"2143","2017_SKT_0024","2017_SKT_0024","MIG","MIG",0,"FWM1"
"2144","2017_SKT_0004","2017_SKT_0004","MIG","MIG",0,"FWM1"
"2145","2017_SKT_0008","2017_SKT_0008","MIG","MIG",0,"FWM1"
"2146","2017_SKT_0012","2017_SKT_0012","MIG","MIG",0,"FWM1"
"2147","2017_SKT_0021","2017_SKT_0021","MIG","MIG",0,"FWM1"
"2148","2017_SKT_0025","2017_SKT_0025","MIG","MIG",0,"FWM1"
"2149","2017_SKT_0026","2017_SKT_0026","MIG","MIG",0,"FWM1"
"2150","2017_SKT_0030","2017_SKT_0030","MIG","MIG",0,"FWM1"
"2151","2017_SKT_0034","2017_SKT_0034","MIG","MIG",0,"FWM1"
"2152","2017_SKT_0038","2017_SKT_0038","MIG","MIG",0,"FWM1"
"2153","2017_SKT_0027","2017_SKT_0027","MIG","MIG",0,"FWM1"
"2154","2017_SKT_0031","2017_SKT_0031","MIG","MIG",0,"FWM1"
"2155","2017_SKT_0035","2017_SKT_0035","MIG","MIG",0,"FWM1"
"2156","2017_SKT_0039","2017_SKT_0039","MIG","MIG",0,"FWM1"
"2157","2017_SKT_0028","2017_SKT_0028","FWR","FWR",0,"FWR1"
"2158","2017_SKT_0032","2017_SKT_0032","MIG","MIG",0,"FWM1"
"2159","2017_SKT_0036","2017_SKT_0036","MIG","MIG",0,"FWM1"
"2160","2017_SKT_0029","2017_SKT_0029","MIG","MIG",0,"FWM1"
"2161","2017_SKT_0033","2017_SKT_0033","FWR","FWR",0,"FWR1"
"2162","2017_SKT_0037","2017_SKT_0037","FWR","FWR",0,"FWR1"
"2163","2017_SKT_0A40","2017_SKT_0A40","MIG","MIG",0,"FWM1"
"2164","2018_SKT_0043","2018_SKT_0043","MIG","MIG",0,"FWM1"
"2165","2018_SKT_0047","2018_SKT_0047","MIG","MIG",0,"FWM1"
"2166","2018_SKT_0051","2018_SKT_0051","MIG","MIG",0,"FWM1"
"2167","2018_SKT_0056","2018_SKT_0056","BWR","MIG",1,"FWM1"
"2168","2017_SKT_0044","2017_SKT_0044","MIG","FWR",1,"FWR2"
"2169","2017_SKT_0B40","2017_SKT_0B40","MIG","MIG",0,"FWM1"
"2170","2018_SKT_0044","2018_SKT_0044","MIG","MIG",0,"FWM1"
"2171","2018_SKT_0048","2018_SKT_0048","MIG","MIG",0,"FWM1"
"2172","2018_SKT_0053","2018_SKT_0053","BWR","MIG",1,"FWM1"
"2173","2018_SKT_0057","2018_SKT_0057","MIG","MIG",0,"FWM1"
"2174","2017_SKT_0041","2017_SKT_0041","MIG","MIG",0,"FWM1"
"2175","2018_SKT_0045","2018_SKT_0045","MIG","MIG",0,"FWM1"
"2176","2018_SKT_0049","2018_SKT_0049","MIG","MIG",0,"FWM1"
"2177","2018_SKT_0054","2018_SKT_0054","MIG","MIG",0,"FWM1"
"2178","2017_SKT_0042","2017_SKT_0042","MIG","MIG",0,"FWM1"
"2179","2018_SKT_0046","2018_SKT_0046","MIG","MIG",0,"FWM1"
"2180","2018_SKT_0050","2018_SKT_0050","MIG","MIG",0,"FWM1"
"2181","2018_SKT_0055","2018_SKT_0055","MIG","MIG",0,"FWM1"
"2182","2017_SKT_0043","2017_SKT_0043","BWR","BWR",0,"BWM3"
"2183","2018_SKT_0058","2018_SKT_0058","MIG","MIG",0,"FWM1"
"2184","2018_SKT_0059","2018_SKT_0059","MIG","MIG",0,"FWM1"
"2185","2018_SKT_0060","2018_SKT_0060","MIG","MIG",0,"FWM1"
"2186","2018_SKT_0061","2018_SKT_0061","MIG","MIG",0,"FWM1"
"2187","2018_SKT_0062","2018_SKT_0062","MIG","MIG",0,"FWM1"
"2188","2019_SKT_0215","2019_SKT_0215","MIG","MIG",0,"FWM1"
"2189","2019_SKT_0216","2019_SKT_0216","MIG","MIG",0,"FWM1"
